"foc0" "g1" "ninecode"
0.423118114471436 0.576881885528564 243185499
0.44305682182312 0.55694317817688 226189204
0.378328323364258 0.621671676635742 226189205
0.378328323364258 0.621671676635742 226189206
0.44305682182312 0.55694317817688 226189207
0.457223653793335 0.542776346206665 226189208
0.457223653793335 0.542776346206665 226189209
0.328500986099243 0.671499013900757 226189213
0.388906478881836 0.611093521118164 226189215
0.388906478881836 0.611093521118164 226189216
0.388906478881836 0.611093521118164 226189217
0.388906478881836 0.611093521118164 226189218
0.348020792007446 0.651979207992554 226189219
0.348020792007446 0.651979207992554 226189220
0.348020792007446 0.651979207992554 226189221
0.348020792007446 0.651979207992554 226189222
0.39939546585083 0.60060453414917 226189223
0.388083934783936 0.611916065216064 226189238
0.388083934783936 0.611916065216064 226189239
0.427818536758423 0.572181463241577 226189242
0.427818536758423 0.572181463241577 226189243
0.427818536758423 0.572181463241577 226189244
0.428229331970215 0.571770668029785 226189245
0.431346893310547 0.568653106689453 226189247
0.371801614761353 0.628198385238647 226189248
0.39939546585083 0.60060453414917 226189256
0.39939546585083 0.60060453414917 226189257
0.39939546585083 0.60060453414917 226189258
0.44305682182312 0.55694317817688 226189263
0.44305682182312 0.55694317817688 226189264
0.44305682182312 0.55694317817688 226189265
0.44305682182312 0.55694317817688 226189266
0.360427141189575 0.639572858810425 226189269
0.360427141189575 0.639572858810425 226189270
0.3858802318573 0.6141197681427 226189274
0.3858802318573 0.6141197681427 226189275
0.3858802318573 0.6141197681427 226189276
0.449555635452271 0.550444364547729 226189277
0.31450629234314 0.68549370765686 226189285
0.31450629234314 0.68549370765686 226189286
0.31450629234314 0.68549370765686 226189287
0.426073312759399 0.573926687240601 226189288
0.425698518753052 0.574301481246948 226189289
0.426073312759399 0.573926687240601 226189290
0.426073312759399 0.573926687240601 226189291
0.328500986099243 0.671499013900757 226189293
0.328500986099243 0.671499013900757 226189294
0.427346706390381 0.572653293609619 226189298
0.427346706390381 0.572653293609619 226189299
0.440093040466309 0.559906959533691 226189300
0.381553411483765 0.618446588516235 226189348
0.369675397872925 0.630324602127075 226189354
0.369675397872925 0.630324602127075 226189355
0.369675397872925 0.630324602127075 226189356
0.46125864982605 0.53874135017395 226189377
0.46125864982605 0.53874135017395 226189378
0.381553411483765 0.618446588516235 226189397
0.381553411483765 0.618446588516235 226189398
0.381553411483765 0.618446588516235 226189399
0.2368323802948 0.7631676197052 226189426
0.369675397872925 0.630324602127075 226189427
0.369675397872925 0.630324602127075 226189428
0.369675397872925 0.630324602127075 226189429
0.452173471450806 0.547826528549194 226189444
0.452173471450806 0.547826528549194 226189446
0.435983896255493 0.564016103744507 226189458
0.381553411483765 0.618446588516235 226189463
0.381553411483765 0.618446588516235 226189464
0.381553411483765 0.618446588516235 226189465
0.381553411483765 0.618446588516235 226189466
0.462584733963013 0.537415266036987 226189475
0.447539567947388 0.552460432052612 226189483
0.338753461837769 0.661246538162231 226189486
0.338753461837769 0.661246538162231 226189487
0.362368822097778 0.637631177902222 226189488
0.362368822097778 0.637631177902222 226189489
0.362368822097778 0.637631177902222 226189490
0.412260770797729 0.587739229202271 226189499
0.103799104690552 0.896200895309448 242170104
0.362983465194702 0.637016534805298 242170112
0.362983465194702 0.637016534805298 242170113
0.362983465194702 0.637016534805298 242170114
0.421744346618652 0.578255653381348 242170150
0.421744346618652 0.578255653381348 242170152
0.421744346618652 0.578255653381348 242170153
0.362983465194702 0.637016534805298 242170185
0.225030660629272 0.774969339370728 243185005
0.225030660629272 0.774969339370728 243185006
0.225030660629272 0.774969339370728 243185007
0.312476396560669 0.687523603439331 243185008
0.312476396560669 0.687523603439331 243185009
0.2368323802948 0.7631676197052 243185017
0.441391706466675 0.558608293533325 243185020
0.452173471450806 0.547826528549194 243185030
0.435983896255493 0.564016103744507 243185031
0.435983896255493 0.564016103744507 243185032
0.362368822097778 0.637631177902222 243185046
0.362368822097778 0.637631177902222 243185048
0.430616855621338 0.569383144378662 243185049
0.369675397872925 0.630324602127075 243185057
0.369675397872925 0.630324602127075 243185058
0.369675397872925 0.630324602127075 243185059
0.369675397872925 0.630324602127075 243185060
0.381553411483765 0.618446588516235 243185070
0.381553411483765 0.618446588516235 243185071
0.381553411483765 0.618446588516235 243185072
0.312476396560669 0.687523603439331 243185075
0.312476396560669 0.687523603439331 243185076
0.312476396560669 0.687523603439331 243185077
0.455965280532837 0.544034719467163 243185078
0.338753461837769 0.661246538162231 243185087
0.321768045425415 0.678231954574585 243185088
0.321768045425415 0.678231954574585 243185089
0.46125864982605 0.53874135017395 243185096
0.46125864982605 0.53874135017395 243185098
0.263638019561768 0.736361980438232 243185107
0.263638019561768 0.736361980438232 243185108
0.434636831283569 0.565363168716431 243185109
0.433814287185669 0.566185712814331 243185117
0.39939546585083 0.60060453414917 243185118
0.39939546585083 0.60060453414917 243185119
0.215177774429321 0.784822225570679 243185137
0.215177774429321 0.784822225570679 243185138
0.215177774429321 0.784822225570679 243185139
0.433814287185669 0.566185712814331 243185149
0.433814287185669 0.566185712814331 243185150
0.31450629234314 0.68549370765686 243185151
0.31450629234314 0.68549370765686 243185152
0.319319009780884 0.680680990219116 243185153
0.319319009780884 0.680680990219116 243185154
0.319319009780884 0.680680990219116 243185155
0.319319009780884 0.680680990219116 243185156
0.3112633228302 0.6887366771698 243185159
0.215439081192017 0.784560918807983 243185191
0.303496837615967 0.696503162384033 243185211
0.215177774429321 0.784822225570679 243185212
0.425698518753052 0.574301481246948 243185213
0.215177774429321 0.784822225570679 243185214
0.215177774429321 0.784822225570679 243185215
0.433814287185669 0.566185712814331 243185235
0.233301877975464 0.766698122024536 243185236
0.276889085769653 0.723110914230347 243185237
0.31450629234314 0.68549370765686 243185247
0.31450629234314 0.68549370765686 243185248
0.31450629234314 0.68549370765686 243185249
0.31450629234314 0.68549370765686 243185250
0.3112633228302 0.6887366771698 243185251
0.3112633228302 0.6887366771698 243185252
0.103799104690552 0.896200895309448 243185253
0.103799104690552 0.896200895309448 243185254
0.319319009780884 0.680680990219116 243185256
0.319319009780884 0.680680990219116 243185257
0.319319009780884 0.680680990219116 243185258
0.303496837615967 0.696503162384033 243185260
0.303496837615967 0.696503162384033 243185261
0.294854879379272 0.705145120620728 243185305
0.452173471450806 0.547826528549194 243185310
0.452173471450806 0.547826528549194 243185311
0.452173471450806 0.547826528549194 243185312
0.415766000747681 0.584233999252319 243185313
0.415766000747681 0.584233999252319 243185314
0.2368323802948 0.7631676197052 243185325
0.369675397872925 0.630324602127075 243185332
0.369675397872925 0.630324602127075 243185333
0.369675397872925 0.630324602127075 243185334
0.447539567947388 0.552460432052612 243185348
0.447539567947388 0.552460432052612 243185350
0.265231370925903 0.734768629074097 243185353
0.265231370925903 0.734768629074097 243185354
0.44305682182312 0.55694317817688 243185355
0.44305682182312 0.55694317817688 243185356
0.44305682182312 0.55694317817688 243185357
0.44305682182312 0.55694317817688 243185358
0.39939546585083 0.60060453414917 243185359
0.39939546585083 0.60060453414917 243185360
0.39939546585083 0.60060453414917 243185361
0.352889537811279 0.647110462188721 243185364
0.352889537811279 0.647110462188721 243185365
0.348020792007446 0.651979207992554 243185366
0.348020792007446 0.651979207992554 243185367
0.348020792007446 0.651979207992554 243185368
0.348020792007446 0.651979207992554 243185369
0.388906478881836 0.611093521118164 243185373
0.388906478881836 0.611093521118164 243185374
0.328500986099243 0.671499013900757 243185375
0.328500986099243 0.671499013900757 243185376
0.2368323802948 0.7631676197052 243185391
0.447539567947388 0.552460432052612 243185395
0.3858802318573 0.6141197681427 243185396
0.428229331970215 0.571770668029785 243185397
0.428229331970215 0.571770668029785 243185398
0.428229331970215 0.571770668029785 243185399
0.434636831283569 0.565363168716431 243185406
0.434636831283569 0.565363168716431 243185407
0.434636831283569 0.565363168716431 243185408
0.233301877975464 0.766698122024536 243185421
0.233301877975464 0.766698122024536 243185422
0.276889085769653 0.723110914230347 243185423
0.276889085769653 0.723110914230347 243185425
0.370734453201294 0.629265546798706 243185429
0.262118577957153 0.737881422042847 243185432
0.262118577957153 0.737881422042847 243185433
0.262118577957153 0.737881422042847 243185434
0.362372636795044 0.637627363204956 243185435
0.362372636795044 0.637627363204956 243185436
0.362372636795044 0.637627363204956 243185437
0.362372636795044 0.637627363204956 243185438
0.39939546585083 0.60060453414917 243185447
0.39939546585083 0.60060453414917 243185448
0.39939546585083 0.60060453414917 243185449
0.39939546585083 0.60060453414917 243185450
0.44305682182312 0.55694317817688 243185461
0.360427141189575 0.639572858810425 243185464
0.360427141189575 0.639572858810425 243185465
0.360427141189575 0.639572858810425 243185466
0.428229331970215 0.571770668029785 243185467
0.3858802318573 0.6141197681427 243185468
0.3858802318573 0.6141197681427 243185469
0.428229331970215 0.571770668029785 243185470
0.262118577957153 0.737881422042847 243185473
0.262118577957153 0.737881422042847 243185474
0.262118577957153 0.737881422042847 243185475
0.348020792007446 0.651979207992554 243185479
0.348020792007446 0.651979207992554 243185480
0.348020792007446 0.651979207992554 243185481
0.233301877975464 0.766698122024536 243185482
0.276889085769653 0.723110914230347 243185483
0.362983465194702 0.637016534805298 266176548
0.103799104690552 0.896200895309448 266176573
0.103799104690552 0.896200895309448 266176574
0.362983465194702 0.637016534805298 266176605
0.362983465194702 0.637016534805298 266176608
0.408567905426025 0.591432094573975 111111112
0.329975247383118 0.670024752616882 111111117
0.329975247383118 0.670024752616882 111111118
0.329975247383118 0.670024752616882 111111119
0.329975247383118 0.670024752616882 111111120
0.329975247383118 0.670024752616882 111111121
0.29616916179657 0.70383083820343 226189201
0.29616916179657 0.70383083820343 226189202
0.29616916179657 0.70383083820343 226189203
0.294575810432434 0.705424189567566 226189212
0.294575810432434 0.705424189567566 226189214
0.422069072723389 0.577930927276611 226189224
0.422069072723389 0.577930927276611 226189225
0.422069072723389 0.577930927276611 226189226
0.296999931335449 0.703000068664551 226189271
0.296999931335449 0.703000068664551 226189272
0.296999931335449 0.703000068664551 226189273
0.380083918571472 0.619916081428528 226189279
0.404603242874146 0.595396757125854 226189282
0.404603242874146 0.595396757125854 226189283
0.404603242874146 0.595396757125854 226189284
0.294575810432434 0.705424189567566 226189292
0.429921507835388 0.570078492164612 226189295
0.429921507835388 0.570078492164612 226189296
0.429921507835388 0.570078492164612 226189297
0.329975247383118 0.670024752616882 242170111
0.409219741821289 0.590780258178711 242170120
0.409219741821289 0.590780258178711 242170121
0.384717583656311 0.615282416343689 242170131
0.384717583656311 0.615282416343689 242170132
0.276310443878174 0.723689556121826 242170144
0.276310443878174 0.723689556121826 242170145
0.276310443878174 0.723689556121826 242170146
0.267248392105103 0.732751607894897 242170147
0.267248392105103 0.732751607894897 242170148
0.267248392105103 0.732751607894897 242170149
0.169376730918884 0.830623269081116 242170154
0.169376730918884 0.830623269081116 242170155
0.169376730918884 0.830623269081116 242170156
0.169376730918884 0.830623269081116 242170157
0.269840598106384 0.730159401893616 242170158
0.269840598106384 0.730159401893616 242170159
0.269840598106384 0.730159401893616 242170160
0.269840598106384 0.730159401893616 242170161
0.340420722961426 0.659579277038574 242170173
0.340420722961426 0.659579277038574 242170174
0.340420722961426 0.659579277038574 242170175
0.340420722961426 0.659579277038574 242170176
0.259013295173645 0.740986704826355 242170177
0.329975247383118 0.670024752616882 242170184
0.329975247383118 0.670024752616882 242170186
0.329975247383118 0.670024752616882 242170187
0.409219741821289 0.590780258178711 242170188
0.409219741821289 0.590780258178711 242170189
0.409219741821289 0.590780258178711 242170190
0.409219741821289 0.590780258178711 242170191
0.276310443878174 0.723689556121826 242170192
0.276310443878174 0.723689556121826 242170193
0.276310443878174 0.723689556121826 242170194
0.384717583656311 0.615282416343689 242170195
0.384717583656311 0.615282416343689 242170196
0.384717583656311 0.615282416343689 242170198
0.3851398229599 0.6148601770401 243185002
0.3851398229599 0.6148601770401 243185003
0.3851398229599 0.6148601770401 243185004
0.29023015499115 0.70976984500885 243185073
0.394111514091492 0.605888485908508 243185085
0.394111514091492 0.605888485908508 243185086
0.294575810432434 0.705424189567566 243185101
0.294575810432434 0.705424189567566 243185102
0.325327515602112 0.674672484397888 243185103
0.434290528297424 0.565709471702576 243185104
0.356612801551819 0.643387198448181 243185105
0.433058142662048 0.566941857337952 243185111
0.350615620613098 0.649384379386902 243185112
0.350615620613098 0.649384379386902 243185113
0.169376730918884 0.830623269081116 243185130
0.169376730918884 0.830623269081116 243185131
0.169376730918884 0.830623269081116 243185132
0.434290528297424 0.565709471702576 243185140
0.434290528297424 0.565709471702576 243185141
0.434290528297424 0.565709471702576 243185142
0.215673446655273 0.784326553344727 243185143
0.215673446655273 0.784326553344727 243185144
0.215673446655273 0.784326553344727 243185145
0.405160427093506 0.594839572906494 243185148
0.278255105018616 0.721744894981384 243185157
0.278255105018616 0.721744894981384 243185158
0.278255105018616 0.721744894981384 243185160
0.292426586151123 0.707573413848877 243185161
0.292426586151123 0.707573413848877 243185162
0.292426586151123 0.707573413848877 243185163
0.292426586151123 0.707573413848877 243185164
0.384717583656311 0.615282416343689 243185165
0.384717583656311 0.615282416343689 243185166
0.384717583656311 0.615282416343689 243185167
0.384717583656311 0.615282416343689 243185168
0.214114665985107 0.785885334014893 243185173
0.408156633377075 0.591843366622925 243185174
0.408156633377075 0.591843366622925 243185175
0.276290059089661 0.723709940910339 243185178
0.397117495536804 0.602882504463196 243185179
0.383285999298096 0.616714000701904 243185181
0.33994460105896 0.66005539894104 243185185
0.33994460105896 0.66005539894104 243185186
0.33994460105896 0.66005539894104 243185187
0.29784107208252 0.70215892791748 243185188
0.29784107208252 0.70215892791748 243185190
0.214114665985107 0.785885334014893 243185192
0.385569453239441 0.614430546760559 243185196
0.385569453239441 0.614430546760559 243185197
0.385569453239441 0.614430546760559 243185198
0.385569453239441 0.614430546760559 243185200
0.290661334991455 0.709338665008545 243185208
0.290661334991455 0.709338665008545 243185209
0.336697459220886 0.663302540779114 243185210
0.223769783973694 0.776230216026306 243185216
0.223769783973694 0.776230216026306 243185217
0.223769783973694 0.776230216026306 243185218
0.401741981506348 0.598258018493652 243185221
0.401741981506348 0.598258018493652 243185222
0.292426586151123 0.707573413848877 243185229
0.292426586151123 0.707573413848877 243185230
0.384717583656311 0.615282416343689 243185231
0.384717583656311 0.615282416343689 243185232
0.384717583656311 0.615282416343689 243185233
0.405160427093506 0.594839572906494 243185234
0.409715414047241 0.590284585952759 243185245
0.409715414047241 0.590284585952759 243185246
0.408156633377075 0.591843366622925 243185264
0.408156633377075 0.591843366622925 243185265
0.408156633377075 0.591843366622925 243185266
0.269840598106384 0.730159401893616 243185274
0.269840598106384 0.730159401893616 243185275
0.2368323802948 0.7631676197052 243185276
0.269840598106384 0.730159401893616 243185277
0.169376730918884 0.830623269081116 243185278
0.169376730918884 0.830623269081116 243185279
0.169376730918884 0.830623269081116 243185280
0.169376730918884 0.830623269081116 243185281
0.340420722961426 0.659579277038574 243185285
0.340420722961426 0.659579277038574 243185286
0.340420722961426 0.659579277038574 243185287
0.383285999298096 0.616714000701904 243185292
0.408362507820129 0.591637492179871 243185293
0.408362507820129 0.591637492179871 243185294
0.408362507820129 0.591637492179871 243185295
0.3851398229599 0.6148601770401 243185315
0.3851398229599 0.6148601770401 243185316
0.422069072723389 0.577930927276611 243185378
0.380083918571472 0.619916081428528 243185392
0.380083918571472 0.619916081428528 243185393
0.380083918571472 0.619916081428528 243185394
0.29616916179657 0.70383083820343 243185400
0.279402852058411 0.720597147941589 243185401
0.325434803962708 0.674565196037292 243185403
0.325434803962708 0.674565196037292 243185404
0.364787101745605 0.635212898254395 243185405
0.426568984985352 0.573431015014648 243185409
0.43366539478302 0.56633460521698 243185410
0.426568984985352 0.573431015014648 243185411
0.312869429588318 0.687130570411682 243185412
0.312869429588318 0.687130570411682 243185413
0.312869429588318 0.687130570411682 243185414
0.384717583656311 0.615282416343689 243185415
0.384717583656311 0.615282416343689 243185416
0.384717583656311 0.615282416343689 243185417
0.434290528297424 0.565709471702576 243185424
0.434290528297424 0.565709471702576 243185426
0.434290528297424 0.565709471702576 243185427
0.350615620613098 0.649384379386902 243185428
0.350615620613098 0.649384379386902 243185430
0.350615620613098 0.649384379386902 243185431
0.383206129074097 0.616793870925903 243185440
0.383206129074097 0.616793870925903 243185441
0.383206129074097 0.616793870925903 243185442
0.428569793701172 0.571430206298828 243185443
0.428569793701172 0.571430206298828 243185444
0.428569793701172 0.571430206298828 243185445
0.408567905426025 0.591432094573975 243185446
0.368463635444641 0.631536364555359 243185451
0.397117495536804 0.602882504463196 243185452
0.368463635444641 0.631536364555359 243185453
0.169376730918884 0.830623269081116 243185454
0.400266408920288 0.599733591079712 243185462
0.400266408920288 0.599733591079712 243185463
0.427056670188904 0.572943329811096 243185471
0.399012565612793 0.600987434387207 243185476
0.399012565612793 0.600987434387207 243185477
0.399012565612793 0.600987434387207 243185478
0.279402852058411 0.720597147941589 243185484
0.325434803962708 0.674565196037292 243185485
0.292426586151123 0.707573413848877 243185486
0.296999931335449 0.703000068664551 243185487
0.296999931335449 0.703000068664551 243185488
0.296999931335449 0.703000068664551 243185489
0.296999931335449 0.703000068664551 243185490
0.408567905426025 0.591432094573975 243185494
0.408567905426025 0.591432094573975 243185495
0.408567905426025 0.591432094573975 243185496
0.294575810432434 0.705424189567566 243185500
0.269840598106384 0.730159401893616 266176512
0.269840598106384 0.730159401893616 266176513
0.269840598106384 0.730159401893616 266176514
0.437016367912292 0.562983632087708 266176529
0.437016367912292 0.562983632087708 266176530
0.333669900894165 0.666330099105835 266176541
0.397117495536804 0.602882504463196 266176544
0.329975247383118 0.670024752616882 266176545
0.329975247383118 0.670024752616882 266176546
0.329975247383118 0.670024752616882 266176547
0.22152841091156 0.77847158908844 266176551
0.259013295173645 0.740986704826355 266176552
0.259013295173645 0.740986704826355 266176553
0.259013295173645 0.740986704826355 266176565
0.327635407447815 0.672364592552185 266176566
0.259013295173645 0.740986704826355 266176567
0.259013295173645 0.740986704826355 266176568
0.333669900894165 0.666330099105835 266176575
0.333669900894165 0.666330099105835 266176576
0.333669900894165 0.666330099105835 266176577
0.333669900894165 0.666330099105835 266176578
0.437016367912292 0.562983632087708 266176579
0.263458609580994 0.736541390419006 266176590
0.263458609580994 0.736541390419006 266176592
0.22152841091156 0.77847158908844 266176609
0.22152841091156 0.77847158908844 266176610
0.22152841091156 0.77847158908844 266176611
0.333669900894165 0.666330099105835 266176612
0.333669900894165 0.666330099105835 266176613
0.397117495536804 0.602882504463196 266176614
0.327635407447815 0.672364592552185 266176619
0.327635407447815 0.672364592552185 266176620
0.437016367912292 0.562983632087708 266176622
0.437016367912292 0.562983632087708 266176624
0.437016367912292 0.562983632087708 266176628
0.263458609580994 0.736541390419006 266176635
0.263458609580994 0.736541390419006 266176636
0.263458609580994 0.736541390419006 266176637
0.263458609580994 0.736541390419006 266176638
0.267248392105103 0.732751607894897 266176665
0.267248392105103 0.732751607894897 266176666
0.267248392105103 0.732751607894897 266176667
0.263458609580994 0.736541390419006 266176668
0.263458609580994 0.736541390419006 266176669
0.263458609580994 0.736541390419006 266176670
0.263458609580994 0.736541390419006 266176698
0.263458609580994 0.736541390419006 266176699
0.223769783973694 0.776230216026306 266176724
0.358242213726044 0.641757786273956 111111113
0.266462862491608 0.733537137508392 242170105
0.215683996677399 0.784316003322601 242170106
0.266462862491608 0.733537137508392 242170107
0.357170641422272 0.642829358577728 242170108
0.357170641422272 0.642829358577728 242170109
0.385824501514435 0.614175498485565 242170110
0.390018820762634 0.609981179237366 242170115
0.19278472661972 0.80721527338028 242170116
0.19278472661972 0.80721527338028 242170117
0.19278472661972 0.80721527338028 242170118
0.19278472661972 0.80721527338028 242170119
0.41159850358963 0.58840149641037 242170122
0.324734151363373 0.675265848636627 242170123
0.41159850358963 0.58840149641037 242170124
0.299947679042816 0.700052320957184 242170125
0.299947679042816 0.700052320957184 242170126
0.299947679042816 0.700052320957184 242170127
0.369320392608643 0.630679607391357 242170128
0.369320392608643 0.630679607391357 242170129
0.340666532516479 0.659333467483521 242170130
0.423830032348633 0.576169967651367 242170133
0.413008809089661 0.586991190910339 242170134
0.413008809089661 0.586991190910339 242170135
0.413008809089661 0.586991190910339 242170136
0.427666008472443 0.572333991527557 242170137
0.427666008472443 0.572333991527557 242170138
0.427666008472443 0.572333991527557 242170139
0.427666008472443 0.572333991527557 242170140
0.41159850358963 0.58840149641037 242170141
0.41159850358963 0.58840149641037 242170142
0.41159850358963 0.58840149641037 242170143
0.408804655075073 0.591195344924927 242170151
0.266462862491608 0.733537137508392 242170162
0.266462862491608 0.733537137508392 242170163
0.277561187744141 0.722438812255859 242170164
0.277561187744141 0.722438812255859 242170165
0.277561187744141 0.722438812255859 242170166
0.29878705739975 0.70121294260025 242170167
0.391155660152435 0.608844339847565 242170168
0.391155660152435 0.608844339847565 242170169
0.391155660152435 0.608844339847565 242170170
0.299947679042816 0.700052320957184 242170178
0.299947679042816 0.700052320957184 242170179
0.19278472661972 0.80721527338028 242170180
0.19278472661972 0.80721527338028 242170181
0.19278472661972 0.80721527338028 242170182
0.19278472661972 0.80721527338028 242170183
0.325794160366058 0.674205839633942 242170199
0.325794160366058 0.674205839633942 242170200
0.362199246883392 0.637800753116608 243185106
0.396266400814056 0.603733599185944 243185146
0.396266400814056 0.603733599185944 243185147
0.427666008472443 0.572333991527557 243185170
0.427666008472443 0.572333991527557 243185171
0.427666008472443 0.572333991527557 243185172
0.437191784381866 0.562808215618134 243185176
0.437191784381866 0.562808215618134 243185177
0.293841063976288 0.706158936023712 243185180
0.424943804740906 0.575056195259094 243185182
0.424943804740906 0.575056195259094 243185183
0.424943804740906 0.575056195259094 243185184
0.266462862491608 0.733537137508392 243185189
0.318084001541138 0.681915998458862 243185193
0.343787670135498 0.656212329864502 243185194
0.318084001541138 0.681915998458862 243185195
0.357170641422272 0.642829358577728 243185201
0.385824501514435 0.614175498485565 243185202
0.385824501514435 0.614175498485565 243185203
0.41159850358963 0.58840149641037 243185204
0.41159850358963 0.58840149641037 243185205
0.41159850358963 0.58840149641037 243185206
0.41159850358963 0.58840149641037 243185207
0.396266400814056 0.603733599185944 243185219
0.396266400814056 0.603733599185944 243185220
0.431430160999298 0.568569839000702 243185224
0.431430160999298 0.568569839000702 243185225
0.413008809089661 0.586991190910339 243185226
0.423830032348633 0.576169967651367 243185227
0.413008809089661 0.586991190910339 243185228
0.424943804740906 0.575056195259094 243185238
0.424943804740906 0.575056195259094 243185239
0.424943804740906 0.575056195259094 243185240
0.424943804740906 0.575056195259094 243185241
0.266462862491608 0.733537137508392 243185242
0.266462862491608 0.733537137508392 243185243
0.266462862491608 0.733537137508392 243185244
0.396266400814056 0.603733599185944 243185262
0.396266400814056 0.603733599185944 243185263
0.401377081871033 0.598622918128967 243185269
0.401377081871033 0.598622918128967 243185270
0.413008809089661 0.586991190910339 243185271
0.423830032348633 0.576169967651367 243185272
0.413008809089661 0.586991190910339 243185273
0.408804655075073 0.591195344924927 243185282
0.408804655075073 0.591195344924927 243185283
0.408804655075073 0.591195344924927 243185284
0.391155660152435 0.608844339847565 243185288
0.391155660152435 0.608844339847565 243185289
0.391155660152435 0.608844339847565 243185290
0.391155660152435 0.608844339847565 243185291
0.29878705739975 0.70121294260025 243185296
0.29878705739975 0.70121294260025 243185297
0.280700266361237 0.719299733638763 243185418
0.280700266361237 0.719299733638763 243185419
0.280700266361237 0.719299733638763 243185420
0.148084580898285 0.851915419101715 243185458
0.148084580898285 0.851915419101715 243185459
0.148084580898285 0.851915419101715 243185460
0.400749146938324 0.599250853061676 243185491
0.400749146938324 0.599250853061676 243185492
0.400749146938324 0.599250853061676 243185493
0.357170641422272 0.642829358577728 266176501
0.357170641422272 0.642829358577728 266176502
0.357170641422272 0.642829358577728 266176503
0.427666008472443 0.572333991527557 266176504
0.434052407741547 0.565947592258453 266176505
0.427666008472443 0.572333991527557 266176506
0.413008809089661 0.586991190910339 266176507
0.386533439159393 0.613466560840607 266176508
0.413008809089661 0.586991190910339 266176509
0.340666532516479 0.659333467483521 266176510
0.340666532516479 0.659333467483521 266176511
0.266462862491608 0.733537137508392 266176515
0.266462862491608 0.733537137508392 266176516
0.306379318237305 0.693620681762695 266176517
0.363358557224274 0.636641442775726 266176525
0.363358557224274 0.636641442775726 266176526
0.363358557224274 0.636641442775726 266176527
0.363358557224274 0.636641442775726 266176528
0.416489481925964 0.583510518074036 266176531
0.416489481925964 0.583510518074036 266176532
0.386826694011688 0.613173305988312 266176533
0.386826694011688 0.613173305988312 266176534
0.386826694011688 0.613173305988312 266176535
0.386826694011688 0.613173305988312 266176536
0.320944368839264 0.679055631160736 266176537
0.320944368839264 0.679055631160736 266176538
0.306379318237305 0.693620681762695 266176539
0.320944368839264 0.679055631160736 266176540
0.391155660152435 0.608844339847565 266176542
0.391155660152435 0.608844339847565 266176543
0.304892599582672 0.695107400417328 266176554
0.304892599582672 0.695107400417328 266176555
0.304892599582672 0.695107400417328 266176557
0.304892599582672 0.695107400417328 266176558
0.146213293075562 0.853786706924438 266176559
0.146213293075562 0.853786706924438 266176560
0.146213293075562 0.853786706924438 266176561
0.416489481925964 0.583510518074036 266176580
0.416489481925964 0.583510518074036 266176581
0.416489481925964 0.583510518074036 266176582
0.386826694011688 0.613173305988312 266176583
0.386826694011688 0.613173305988312 266176584
0.386826694011688 0.613173305988312 266176585
0.146213293075562 0.853786706924438 266176586
0.146213293075562 0.853786706924438 266176587
0.146213293075562 0.853786706924438 266176588
0.146213293075562 0.853786706924438 266176589
0.306379318237305 0.693620681762695 266176591
0.320944368839264 0.679055631160736 266176593
0.294579803943634 0.705420196056366 266176598
0.294579803943634 0.705420196056366 266176599
0.386826694011688 0.613173305988312 266176616
0.129506647586823 0.870493352413177 266176617
0.129506647586823 0.870493352413177 266176618
0.416489481925964 0.583510518074036 266176623
0.416489481925964 0.583510518074036 266176626
0.416489481925964 0.583510518074036 266176627
0.416489481925964 0.583510518074036 266176629
0.391155660152435 0.608844339847565 266176630
0.391155660152435 0.608844339847565 266176631
0.391155660152435 0.608844339847565 266176632
0.395364940166473 0.604635059833527 266176633
0.395364940166473 0.604635059833527 266176634
0.198112845420837 0.801887154579163 266176648
0.320223689079285 0.679776310920715 266176654
0.391155660152435 0.608844339847565 266176655
0.391155660152435 0.608844339847565 266176656
0.416489481925964 0.583510518074036 266176657
0.416489481925964 0.583510518074036 266176658
0.416489481925964 0.583510518074036 266176659
0.416489481925964 0.583510518074036 266176660
0.19278472661972 0.80721527338028 266176661
0.19278472661972 0.80721527338028 266176662
0.19278472661972 0.80721527338028 266176663
0.19278472661972 0.80721527338028 266176664
0.391155660152435 0.608844339847565 266176682
0.320223689079285 0.679776310920715 266176683
0.391155660152435 0.608844339847565 266176684
0.391155660152435 0.608844339847565 266176685
0.198112845420837 0.801887154579163 266176687
0.416489481925964 0.583510518074036 266176692
0.416489481925964 0.583510518074036 266176693
0.352444231510162 0.647555768489838 266176696
0.352444231510162 0.647555768489838 266176697
0.306379318237305 0.693620681762695 266176700
0.416489481925964 0.583510518074036 266176707
0.416489481925964 0.583510518074036 266176708
0.416489481925964 0.583510518074036 266176709
0.416489481925964 0.583510518074036 266176710
0.19278472661972 0.80721527338028 266176718
0.19278472661972 0.80721527338028 266176719
0.19278472661972 0.80721527338028 266176720
0.416489481925964 0.583510518074036 266176776
0.416489481925964 0.583510518074036 266176778
0.416489481925964 0.583510518074036 266176779
0.306379318237305 0.693620681762695 266176789
0.306379318237305 0.693620681762695 266176790
0.19278472661972 0.80721527338028 266176797
0.395364940166473 0.604635059833527 266176798
0.19278472661972 0.80721527338028 266176799
0.395364940166473 0.604635059833527 266176800
0.416489481925964 0.583510518074036 266176827
0.19278472661972 0.80721527338028 266176831
0.19278472661972 0.80721527338028 266176832
0.19278472661972 0.80721527338028 266176833
0.352132380008698 0.647867619991302 266176871
